id,value
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-results-SampleTimeResult,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-results-SingleShotResult,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-apache-logging-log4j-perf-jmh-generated-DebugDisabledBenchmark_jmh,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-runner-InfraControl,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-infra-ThreadParams,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-results-Result,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-infra-BenchmarkParams,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-infra-IterationParams,100
apache.DebugDisabledBenchmark_log4jClassicIsDebugEnabled.org-openjdk-jmh-results-ResultRole,100
apache.AsyncAppenderAdmin,
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-appender-AsyncAppender,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-jmx-AsyncAppenderAdminMBean,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-util-Assert,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-jmx-Server,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-Layout,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-ErrorHandler,100
apache.AsyncAppenderAdmin.org-apache-logging-log4j-core-Filter,100
apache.AppendersPlugin,
apache.AppendersPlugin.org-apache-logging-log4j-core-Appender,100
apache.AppendersPlugin.org-apache-logging-log4j-core-config-plugins-PluginFactory,100
apache.AppendersPlugin.org-apache-logging-log4j-core-config-plugins-PluginElement,100
apache.AppendersPlugin.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.NameAbbreviator$PatternAbbreviatorFragment,
apache.NameAbbreviator$PatternAbbreviatorFragment.org-apache-logging-log4j-core-pattern-NameAbbreviator,100
apache.StringEncodingBenchmark,
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-Benchmark,100
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-BenchmarkMode,100
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-Mode,100
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-OutputTimeUnit,100
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-State,100
apache.StringEncodingBenchmark.org-openjdk-jmh-annotations-Scope,100
apache.JmsManager$1,
apache.JmsManager$1.org-apache-logging-log4j-core-appender-mom-JmsManager,100
apache.JsonConfiguration$ErrorType,
apache.JsonConfiguration$ErrorType.org-apache-logging-log4j-core-config-json-JsonConfiguration,100
apache.ClientEditConfigPanel$2,
apache.ClientEditConfigPanel$2.org-apache-logging-log4j-jmx-gui-ClientEditConfigPanel,100
apache.ClientEditConfigPanel$2.org-apache-logging-log4j-core-jmx-LoggerContextAdminMBean,100
apache.LoggersPlugin,
apache.LoggersPlugin.org-apache-logging-log4j-core-config-Loggers,100
apache.LoggersPlugin.org-apache-logging-log4j-core-config-LoggerConfig,100
apache.LoggersPlugin.org-apache-logging-log4j-core-config-plugins-PluginFactory,100
apache.LoggersPlugin.org-apache-logging-log4j-core-config-plugins-PluginElement,100
apache.LoggersPlugin.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.MockEventsSupplier,
apache.MockEventsSupplier.org-apache-logging-log4j-samples-events-Login,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-events-ChangePassword,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-events-Transfer,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-events-Alert,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-events-ScheduledTransaction,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-dto-AuditEvent,100
apache.MockEventsSupplier.org-apache-logging-log4j-samples-app-LogEventFactory,100
apache.ClocksBenchmark$OldCachedClock$1,
apache.ClocksBenchmark$OldCachedClock$1.org-apache-logging-log4j-perf-jmh-ClocksBenchmark$OldCachedClock,100
apache.ClocksBenchmark$OldCachedClock$1.org-apache-logging-log4j-perf-jmh-ClocksBenchmark,100
apache.RollingFileManager$AsyncAction,
apache.RollingFileManager$AsyncAction.org-apache-logging-log4j-core-appender-rolling-action-AbstractAction,100
apache.RollingFileManager$AsyncAction.org-apache-logging-log4j-core-appender-rolling-action-Action,100
apache.RollingFileManager$AsyncAction.org-apache-logging-log4j-core-appender-rolling-RollingFileManager,100
apache.IntegerPatternConverter,
apache.IntegerPatternConverter.org-apache-logging-log4j-core-pattern-AbstractPatternConverter,100
apache.IntegerPatternConverter.org-apache-logging-log4j-core-pattern-ArrayPatternConverter,100
apache.IntegerPatternConverter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.IntegerPatternConverter.org-apache-logging-log4j-core-pattern-ConverterKeys,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory,
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-appender-RandomAccessFileManager,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-appender-RandomAccessFileManager$FactoryData,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-appender-ManagerFactory,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-appender-RandomAccessFileManager$1,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-util-NullOutputStream,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-appender-AbstractManager,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-Logger,100
apache.RandomAccessFileManager$RandomAccessFileManagerFactory.org-apache-logging-log4j-core-Layout,100
apache.ClientGuiJConsolePlugin,
apache.ClientGuiJConsolePlugin.org-apache-logging-log4j-jmx-gui-Client,100
apache.ClientGuiJConsolePlugin.org-apache-logging-log4j-jmx-gui-ClientGui,100
apache.ClientGuiJConsolePlugin.com-sun-tools-jconsole-JConsolePlugin,100
apache.ClientGuiJConsolePlugin.com-sun-tools-jconsole-JConsoleContext,100
apache.StackTraceElementAttributeConverter,
apache.StackTraceElementAttributeConverter.org-apache-logging-log4j-util-Strings,100
apache.PatternLayoutBenchmark_throughputPatternMEx,
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-RawResults,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-ThroughputResult,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-AverageTimeResult,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-util-SampleBuffer,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-SampleTimeResult,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-SingleShotResult,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-apache-logging-log4j-perf-jmh-generated-PatternLayoutBenchmark_jmh,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-runner-InfraControl,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-infra-ThreadParams,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-Result,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-infra-BenchmarkParams,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-infra-IterationParams,100
apache.PatternLayoutBenchmark_throughputPatternMEx.org-openjdk-jmh-results-ResultRole,100
apache.LoggerPrintWriter,
apache.LoggerPrintWriter.org-apache-logging-log4j-io-LoggerWriter,100
apache.LoggerPrintWriter.org-apache-logging-log4j-io-LoggerFilterWriter,100
apache.LoggerPrintWriter.org-apache-logging-log4j-spi-ExtendedLogger,100
apache.LoggerPrintWriter.org-apache-logging-log4j-Level,100
apache.LoggerPrintWriter.org-apache-logging-log4j-Marker,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString,
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-RawResults,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-ThroughputResult,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-AverageTimeResult,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-util-SampleBuffer,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-SampleTimeResult,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-SingleShotResult,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-apache-logging-log4j-perf-jmh-generated-DebugDisabledBenchmark_jmh,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-runner-InfraControl,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-infra-ThreadParams,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-Result,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-infra-BenchmarkParams,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-infra-IterationParams,100
apache.DebugDisabledBenchmark_log4jDebugParameterizedString.org-openjdk-jmh-results-ResultRole,100
apache.JpaAppender,
apache.JpaAppender.org-apache-logging-log4j-core-appender-db-jpa-AbstractLogEventWrapperEntity,100
apache.JpaAppender.org-apache-logging-log4j-core-LogEvent,100
apache.JpaAppender.org-apache-logging-log4j-core-appender-db-AbstractDatabaseAppender,100
apache.JpaAppender.org-apache-logging-log4j-core-Filter,100
apache.JpaAppender.org-apache-logging-log4j-core-appender-db-jpa-JpaDatabaseManager,100
apache.JpaAppender.org-apache-logging-log4j-core-config-plugins-PluginFactory,100
apache.JpaAppender.org-apache-logging-log4j-core-config-plugins-PluginAttribute,100
apache.JpaAppender.org-apache-logging-log4j-core-config-plugins-PluginElement,100
apache.JpaAppender.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.JpaAppender.org-apache-logging-log4j-util-Strings,100
apache.JpaAppender.org-apache-logging-log4j-Logger,100
apache.JpaAppender.org-apache-logging-log4j-core-appender-AbstractAppender,100
apache.JpaAppender.org-apache-logging-log4j-core-util-Booleans,100
apache.JpaAppender.org-apache-logging-log4j-core-util-Loader,100
apache.JpaAppender.org-apache-logging-log4j-core-appender-db-AbstractDatabaseManager,100
apache.Client,
apache.Client.org-apache-logging-log4j-core-jmx-LoggerContextAdminMBean,100
apache.Client.org-apache-logging-log4j-core-jmx-StatusLoggerAdminMBean,100
apache.Client.org-apache-logging-log4j-core-jmx-Server,100
apache.Client.org-apache-logging-log4j-core-util-Assert,100
apache.Client.org-apache-logging-log4j-core-util-Closer,100
apache.PluginNodeVisitor,
apache.PluginNodeVisitor.org-apache-logging-log4j-core-config-plugins-PluginNode,100
apache.PluginNodeVisitor.org-apache-logging-log4j-core-config-plugins-visitors-AbstractPluginVisitor,100
apache.PluginNodeVisitor.org-apache-logging-log4j-core-config-Configuration,100
apache.PluginNodeVisitor.org-apache-logging-log4j-core-config-Node,100
apache.PluginNodeVisitor.org-apache-logging-log4j-core-LogEvent,100
apache.PluginNodeVisitor.org-apache-logging-log4j-Logger,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline,
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-RawResults,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-ThroughputResult,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-AverageTimeResult,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-util-SampleBuffer,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-SampleTimeResult,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-SingleShotResult,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-apache-logging-log4j-perf-jmh-generated-AsyncAppenderLog4j2Benchmark_NormalState_jmh,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-apache-logging-log4j-perf-jmh-generated-AsyncAppenderLog4j2Benchmark_jmh,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-runner-InfraControl,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-infra-ThreadParams,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-Result,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-infra-BenchmarkParams,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-infra-IterationParams,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-openjdk-jmh-results-ResultRole,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-apache-logging-log4j-perf-jmh-AsyncAppenderLog4j2Benchmark$NormalState,100
apache.AsyncAppenderLog4j2Benchmark_throughputBaseline.org-apache-logging-log4j-perf-jmh-AsyncAppenderLog4j2Benchmark,100
apache.AppenderAdmin,
apache.AppenderAdmin.org-apache-logging-log4j-core-Appender,100
apache.AppenderAdmin.org-apache-logging-log4j-core-jmx-AppenderAdminMBean,100
apache.AppenderAdmin.org-apache-logging-log4j-core-filter-AbstractFilterable,100
apache.AppenderAdmin.org-apache-logging-log4j-core-util-Assert,100
apache.AppenderAdmin.org-apache-logging-log4j-core-jmx-Server,100
apache.AppenderAdmin.org-apache-logging-log4j-core-Layout,100
apache.AppenderAdmin.org-apache-logging-log4j-core-ErrorHandler,100
apache.AppenderAdmin.org-apache-logging-log4j-core-Filter,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException,
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-RawResults,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-ThroughputResult,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-AverageTimeResult,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-util-SampleBuffer,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-SampleTimeResult,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-SingleShotResult,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-apache-logging-log4j-perf-jmh-generated-Log4jLogEventBenchmark_jmh,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-runner-InfraControl,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-infra-ThreadParams,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-Result,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-infra-BenchmarkParams,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-infra-IterationParams,100
apache.Log4jLogEventBenchmark_createSerializableLogEventProxyWithoutException.org-openjdk-jmh-results-ResultRole,100
apache.AsyncAppenderLog4j1Benchmark_jmh,
apache.AsyncAppenderLog4j1Benchmark_jmh.org-apache-logging-log4j-perf-jmh-generated-AsyncAppenderLog4j1Benchmark_jmh_B3,100
apache.ReflectionBenchmark,
apache.ReflectionBenchmark.org-apache-logging-log4j-message-StringFormattedMessage,100
apache.ReflectionBenchmark.org-apache-logging-log4j-message-Message,100
apache.ReflectionBenchmark.org-apache-logging-log4j-perf-jmh-ReflectionBenchmark$ClassContextManager,100
apache.ReflectionBenchmark.org-apache-logging-log4j-perf-jmh-ReflectionBenchmark$RandomInteger,100
apache.ReflectionBenchmark.org-openjdk-jmh-annotations-Benchmark,100
apache.ReflectionBenchmark.org-apache-logging-log4j-util-ReflectionUtil,100
apache.ReflectionBenchmark.sun-reflect-Reflection,100
apache.JdbcDatabaseManager$FactoryData,
apache.JdbcDatabaseManager$FactoryData.org-apache-logging-log4j-core-appender-db-AbstractDatabaseManager$AbstractFactoryData,100
apache.JdbcDatabaseManager$FactoryData.org-apache-logging-log4j-core-appender-db-jdbc-ColumnConfig,100
apache.JdbcDatabaseManager$FactoryData.org-apache-logging-log4j-core-appender-db-jdbc-ConnectionSource,100
apache.JdbcDatabaseManager$FactoryData.org-apache-logging-log4j-core-appender-db-jdbc-JdbcDatabaseManager,100
apache.JdbcDatabaseManager$FactoryData.org-apache-logging-log4j-core-appender-db-AbstractDatabaseManager,100
apache.TypeConverters$FloatConverter,
apache.TypeConverters$FloatConverter.org-apache-logging-log4j-core-config-plugins-convert-TypeConverter,100
apache.TypeConverters$FloatConverter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.TypeConverters$FloatConverter.org-apache-logging-log4j-core-config-plugins-convert-TypeConverters,100
apache.PluginNode,
apache.PluginNode.org-apache-logging-log4j-core-config-plugins-PluginVisitorStrategy,100
apache.PluginNode.org-apache-logging-log4j-core-config-plugins-visitors-PluginNodeVisitor,100
apache.MemoryMappedFileManager$1,
apache.MemoryMappedFileManager$1.org-apache-logging-log4j-core-appender-MemoryMappedFileManager,100
apache.ErrorHandler,
apache.ErrorHandler.org-apache-log4j-Logger,100
apache.ErrorHandler.org-apache-log4j-spi-LoggingEvent,100
apache.ErrorHandler.org-apache-log4j-Appender,100
apache.TimeFormatBenchmark_BufferState_jmh_B2,
apache.TimeFormatBenchmark_BufferState_jmh_B2.org-apache-logging-log4j-perf-jmh-generated-TimeFormatBenchmark_BufferState_jmh_B1,100
apache.TimeFormatBenchmark_BufferState_jmh_B3,
apache.TimeFormatBenchmark_BufferState_jmh_B3.org-apache-logging-log4j-perf-jmh-generated-TimeFormatBenchmark_BufferState_jmh_B2,100
apache.TimeFormatBenchmark_BufferState_jmh_B1,
apache.TimeFormatBenchmark_BufferState_jmh_B1.org-apache-logging-log4j-perf-jmh-TimeFormatBenchmark$BufferState,100
apache.TimeFormatBenchmark_BufferState_jmh_B1.org-apache-logging-log4j-perf-jmh-TimeFormatBenchmark,100
apache.FlumePersistentManager$WriterThread,
apache.FlumePersistentManager$WriterThread.org-apache-logging-log4j-flume-appender-FlumePersistentManager,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-DatabaseEntry,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-LockConflictException,100
apache.FlumePersistentManager$WriterThread.org-apache-logging-log4j-flume-appender-BatchEvent,100
apache.FlumePersistentManager$WriterThread.org-apache-flume-Event,100
apache.FlumePersistentManager$WriterThread.org-apache-logging-log4j-flume-appender-FlumeEvent,100
apache.FlumePersistentManager$WriterThread.org-apache-flume-event-SimpleEvent,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-Database,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-Environment,100
apache.FlumePersistentManager$WriterThread.org-apache-logging-log4j-flume-appender-FlumePersistentManager$Gate,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-OperationStatus,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-Transaction,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-Cursor,100
apache.FlumePersistentManager$WriterThread.org-apache-logging-log4j-Logger,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-LockMode,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-CursorConfig,100
apache.FlumePersistentManager$WriterThread.com-sleepycat-je-TransactionConfig,100
apache.SerializedLayout$PrivateObjectOutputStream,
apache.SerializedLayout$PrivateObjectOutputStream.org-apache-logging-log4j-core-layout-SerializedLayout,100
apache.ReflectionUtil$PrivateSecurityManager,
apache.ReflectionUtil$PrivateSecurityManager.org-apache-logging-log4j-util-ReflectionUtil,100
apache.ColumnConfig,
apache.ColumnConfig.org-apache-logging-log4j-Logger,100
apache.ColumnConfig.org-apache-logging-log4j-core-layout-PatternLayout,100
apache.ColumnConfig.org-apache-logging-log4j-core-config-Configuration,100
apache.ColumnConfig.org-apache-logging-log4j-core-config-plugins-PluginFactory,100
apache.ColumnConfig.org-apache-logging-log4j-core-config-plugins-PluginConfiguration,100
apache.ColumnConfig.org-apache-logging-log4j-core-config-plugins-PluginAttribute,100
apache.ColumnConfig.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.ColumnConfig.org-apache-logging-log4j-util-Strings,100
apache.ColumnConfig.org-apache-logging-log4j-core-util-Booleans,100
apache.ColumnConfig.org-apache-logging-log4j-core-layout-PatternLayout$Builder,100
apache.ColumnConfig.org-apache-logging-log4j-status-StatusLogger,100
apache.FileLocationPatternConverter,
apache.FileLocationPatternConverter.org-apache-logging-log4j-core-pattern-LogEventPatternConverter,100
apache.FileLocationPatternConverter.org-apache-logging-log4j-core-LogEvent,100
apache.FileLocationPatternConverter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.FileLocationPatternConverter.org-apache-logging-log4j-core-pattern-ConverterKeys,100
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory,
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory.org-apache-logging-log4j-nosql-appender-NoSqlDatabaseManager,100
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory.org-apache-logging-log4j-nosql-appender-NoSqlDatabaseManager$FactoryData,100
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory.org-apache-logging-log4j-core-appender-ManagerFactory,100
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory.org-apache-logging-log4j-nosql-appender-NoSqlDatabaseManager$1,100
apache.NoSqlDatabaseManager$NoSQLDatabaseManagerFactory.org-apache-logging-log4j-nosql-appender-NoSqlProvider,100
apache.TagUtils,
apache.TagUtils.org-apache-logging-log4j-Level,100
apache.TagUtils.org-apache-logging-log4j-Logger,100
apache.TagUtils.org-apache-logging-log4j-taglib-Log4jTaglibLogger,100
apache.TagUtils.org-apache-logging-log4j-spi-AbstractLogger,100
apache.TagUtils.org-apache-logging-log4j-LoggingException,100
apache.TagUtils.org-apache-logging-log4j-status-StatusLogger,100
apache.TagUtils.org-apache-logging-log4j-taglib-Log4jTaglibLoggerContext,100
apache.TagUtils.org-apache-logging-log4j-message-MessageFactory,100
apache.TagUtils.org-apache-logging-log4j-Marker,100
apache.TimeFormatBenchmark_customFastFormatBytes,
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-RawResults,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-ThroughputResult,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-AverageTimeResult,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-util-SampleBuffer,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-SampleTimeResult,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-SingleShotResult,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-infra-generated-Blackhole_jmh,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-apache-logging-log4j-perf-jmh-generated-TimeFormatBenchmark_BufferState_jmh,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-apache-logging-log4j-perf-jmh-generated-TimeFormatBenchmark_jmh,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-runner-InfraControl,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-infra-ThreadParams,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-Result,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-infra-BenchmarkParams,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-infra-IterationParams,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-openjdk-jmh-results-ResultRole,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-apache-logging-log4j-perf-jmh-TimeFormatBenchmark$BufferState,100
apache.TimeFormatBenchmark_customFastFormatBytes.org-apache-logging-log4j-perf-jmh-TimeFormatBenchmark,100
apache.PluginCache,
apache.PluginCache.org-apache-logging-log4j-core-config-plugins-processor-PluginEntry,100
apache.PluginCache.org-apache-logging-log4j-core-util-Closer,100
apache.AppenderLoggingException,
apache.AppenderLoggingException.org-apache-logging-log4j-LoggingException,100
apache.MapLookup,
apache.MapLookup.org-apache-logging-log4j-message-MapMessage,100
apache.MapLookup.org-apache-logging-log4j-core-lookup-StrLookup,100
apache.MapLookup.org-apache-logging-log4j-core-LogEvent,100
apache.MapLookup.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.MapLookup.org-apache-logging-log4j-message-Message,100
apache.Generate,
apache.Generate.org-apache-logging-log4j-core-tools-Generate$LevelInfo,100
apache.Generate.org-apache-logging-log4j-core-tools-Generate$1,100
apache.Generate.org-apache-logging-log4j-core-tools-Generate$ExtendedLogger,100
apache.Generate.org-apache-logging-log4j-core-tools-Generate$CustomLogger,100
apache.Generate.org-apache-logging-log4j-core-tools-Generate$Type,100
apache.Logger$PrivateConfig,
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-config-LoggerConfig,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-config-Configuration,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-Level,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-Logger,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-LogEvent,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-Marker,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-Filter$Result,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-Filter,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-message-Message,100
apache.Logger$PrivateConfig.org-apache-logging-log4j-core-config-ConfigurationMonitor,100
apache.ErrorHandler,
apache.ErrorHandler.org-apache-logging-log4j-core-LogEvent,100
apache.RandomAccessFileAppender,
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-appender-RandomAccessFileManager,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-appender-AbstractOutputStreamAppender,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-net-Advertiser,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-Layout,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-Filter,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-LogEvent,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-config-Configuration,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-config-plugins-PluginFactory,100
apache.RandomAccessFileAppender.org-apache-logging-log4j-core-config-plugins-PluginAttribute,100
