id,value
apache.org*apache*logging*log4j*core*appender*db*AbstractDatabaseAppender(8).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*taglib*WarnTag,
apache.org*apache*logging*log4j*taglib*WarnTag(2).org*apache*logging*log4j*taglib*LoggingMessageTagSupport,100
apache.org*apache*logging*log4j*taglib*WarnTag(2).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*core*net*DatagramSocketManager$1,
apache.org*apache*logging*log4j*core*net*DatagramSocketManager$1(1).org*apache*logging*log4j*core*net*DatagramSocketManager,100
apache.org*apache*logging*log4j*core*net*JndiManager$1,
apache.org*apache*logging*log4j*core*net*JndiManager$1(1).org*apache*logging*log4j*core*net*JndiManager,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark,
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*apache*logging*log4j*core*config*ConfigurationSource,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*Setup,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*apache*logging*log4j*core*LoggerContext,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*Benchmark,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*BenchmarkMode,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*Mode,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*OutputTimeUnit,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*State,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*openjdk*jmh*annotations*Scope,100
apache.org*apache*logging*log4j*perf*jmh*ConfiguratorInitializeBenchmark(10).org*apache*logging*log4j*core*config*Configurator,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy,
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*appender*rolling*TriggeringPolicy,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*appender*rolling*RollingFileManager,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*config*plugins*PluginFactory,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*config*plugins*PluginElement,100
apache.org*apache*logging*log4j*core*appender*rolling*CompositeTriggeringPolicy(6).org*apache*logging*log4j*core*config*plugins*Plugin,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble,
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*ThroughputResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*AverageTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*util*SampleBuffer,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*SampleTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*SingleShotResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*infra*generated*Blackhole_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*runner*InfraControl,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*infra*ThreadParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*Result,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*infra*BenchmarkParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*infra*IterationParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_throughputParameterizedDouble(14).org*openjdk*jmh*results*ResultRole,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration,
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).com*fasterxml*jackson*databind*JsonNode,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*status*StatusConfiguration,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*FileConfigurationMonitor,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).com*fasterxml*jackson*databind*ObjectMapper,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*json*JsonConfiguration$Status,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*Node,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*plugins*util*ResolverUtil,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*AbstractConfiguration,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*Reconfigurable,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*json*JsonConfiguration$ErrorType,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*ConfigurationSource,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*Configuration,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*plugins*util*PluginType,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*lookup*StrSubstitutor,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*util*Patterns,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).com*fasterxml*jackson*core*JsonParser$Feature,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*plugins*util*PluginManager,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).org*apache*logging*log4j*core*config*ConfigurationMonitor,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).com*fasterxml*jackson*core*JsonParser,100
apache.org*apache*logging*log4j*core*config*json*JsonConfiguration(22).com*fasterxml*jackson*databind*node*JsonNodeType,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder,
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*appender*ConsoleAppender,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*util*Builder,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*Layout,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*config*plugins*PluginElement,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*config*plugins*validation*constraints*Required,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*Filter,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*appender*ConsoleAppender$Target,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*config*plugins*PluginBuilderAttribute,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*layout*PatternLayout,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*appender*OutputStreamManager,100
apache.org*apache*logging*log4j*core*appender*ConsoleAppender$Builder(11).org*apache*logging*log4j*core*appender*ConsoleAppender$1,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy,
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*Property,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*impl*Log4jLogEvent,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*appender*rewrite*RewritePolicy,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*Configuration,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*plugins*PluginFactory,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*plugins*PluginConfiguration,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*plugins*PluginElement,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*config*plugins*Plugin,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*core*lookup*StrSubstitutor,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*status*StatusLogger,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*Marker,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*message*Message,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*ThreadContext$ContextStack,100
apache.org*apache*logging*log4j*core*appender*rewrite*PropertiesRewritePolicy(17).org*apache*logging*log4j*ThreadContext,100
apache.org*apache*logging*log4j*core*layout*PatternLayout,
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*pattern*PatternFormatter,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*pattern*PatternParser,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*pattern*LogEventPatternConverter,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*layout*PatternLayout$Builder,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*layout*AbstractStringLayout,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*layout*PatternLayout$1,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*Configuration,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*pattern*RegexReplacement,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*PluginFactory,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*PluginAttribute,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*PluginConfiguration,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*PluginElement,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*PluginBuilderFactory,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*config*plugins*Plugin,100
apache.org*apache*logging*log4j*core*layout*PatternLayout(16).org*apache*logging*log4j*core*lookup*StrSubstitutor,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock,
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*ThroughputResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*AverageTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*util*SampleBuffer,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*SampleTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*SingleShotResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*infra*generated*Blackhole_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*runner*InfraControl,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*infra*ThreadParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*Result,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*infra*BenchmarkParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*infra*IterationParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*ClocksBenchmark_systemClock(14).org*openjdk*jmh*results*ResultRole,100
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger,
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger(5).org*openjdk*jmh*annotations*Setup,100
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger(5).org*openjdk*jmh*annotations*Level,100
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger(5).org*openjdk*jmh*annotations*State,100
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger(5).org*openjdk*jmh*annotations*Scope,100
apache.org*apache*logging*log4j*perf*jmh*ReflectionBenchmark$RandomInteger(5).org*apache*logging*log4j*perf*jmh*ReflectionBenchmark,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B3,
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B3(1).org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B2,100
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B2,
apache.org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B2(1).org*apache*logging*log4j*perf*jmh*generated*FormatterLoggerBenchmark_jmh_B1,100
apache.org*apache*logging*log4j*flume*appender*FlumeEmbeddedManager$1,
apache.org*apache*logging*log4j*flume*appender*FlumeEmbeddedManager$1(1).org*apache*logging*log4j*flume*appender*FlumeEmbeddedManager,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark,
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*core*LoggerContext,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*core*config*DefaultConfiguration,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*core*config*Configuration,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*Setup,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*infra*Blackhole,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*BenchmarkMode,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*Mode,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*OutputTimeUnit,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*Benchmark,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*State,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*openjdk*jmh*annotations*Scope,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*LogManager,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*perf*jmh*SimpleBenchmark(15).org*apache*logging*log4j*spi*LoggerContext,100
apache.org*apache*logging*log4j*core*net*SmtpManager$1,
apache.org*apache*logging*log4j*core*net*SmtpManager$1(1).org*apache*logging*log4j*core*net*SmtpManager,100
apache.org*apache*logging*log4j*core*appender*MemoryMappedFileManager$FactoryData,
apache.org*apache*logging*log4j*core*appender*MemoryMappedFileManager$FactoryData(2).org*apache*logging*log4j*core*Layout,100
apache.org*apache*logging*log4j*core*appender*MemoryMappedFileManager$FactoryData(2).org*apache*logging*log4j*core*appender*MemoryMappedFileManager,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_NormalState_jmh,
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_NormalState_jmh(1).org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_NormalState_jmh_B3,100
apache.org*apache*logging*log4j*core*LogEvent,
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*ThreadContext$ContextStack,100
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*Level,100
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*Marker,100
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*message*Message,100
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*core*impl*ThrowableProxy,100
apache.org*apache*logging*log4j*core*LogEvent(6).org*apache*logging*log4j*ThreadContext,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection,
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*apache*logging*log4j*nosql*appender*DefaultNoSqlObject,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*apache*logging*log4j*core*appender*AppenderLoggingException,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*apache*logging*log4j*nosql*appender*NoSqlConnection,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*lightcouch*CouchDbClient,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*apache*logging*log4j*nosql*appender*NoSqlObject,100
apache.org*apache*logging*log4j*nosql*appender*couchdb*CouchDbConnection(6).org*lightcouch*Response,100
apache.org*apache*logging*log4j*message*SimpleMessage,
apache.org*apache*logging*log4j*message*SimpleMessage(1).org*apache*logging*log4j*message*Message,100
apache.org*apache*logging*log4j*core*layout*AbstractLayout,
apache.org*apache*logging*log4j*core*layout*AbstractLayout(3).org*apache*logging*log4j*core*Layout,100
apache.org*apache*logging*log4j*core*layout*AbstractLayout(3).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*core*layout*AbstractLayout(3).org*apache*logging*log4j*status*StatusLogger,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency,
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*ThroughputResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*AverageTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*util*SampleBuffer,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*SampleTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*SingleShotResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_NormalState_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*infra*generated*Blackhole_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*runner*InfraControl,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*infra*ThreadParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*Result,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*infra*BenchmarkParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*infra*IterationParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*openjdk*jmh*results*ResultRole,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*apache*logging*log4j*perf*jmh*AsyncAppenderLog4j1Benchmark$NormalState,100
apache.org*apache*logging*log4j*perf*jmh*generated*AsyncAppenderLog4j1Benchmark_latency(17).org*apache*logging*log4j*perf*jmh*AsyncAppenderLog4j1Benchmark,100
apache.org*apache*logging*log4j*core*net*server*JmsServer,
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*LifeCycle$State,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*LoggingException,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*LogEventListener,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*LifeCycle,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*Logger,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*appender*mom*JmsManager,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*core*net*JndiManager,100
apache.org*apache*logging*log4j*core*net*server*JmsServer(9).org*apache*logging*log4j*status*StatusLogger,100
apache.org*apache*logging*log4j*core*appender*rolling*RolloverStrategy,
apache.org*apache*logging*log4j*core*appender*rolling*RolloverStrategy(2).org*apache*logging*log4j*core*appender*rolling*RollingFileManager,100
apache.org*apache*logging*log4j*core*appender*rolling*RolloverStrategy(2).org*apache*logging*log4j*core*appender*rolling*RolloverDescription,100
apache.org*apache*logging*log4j*perf*jmh*generated*ReflectionBenchmark_ClassContextManager_jmh,
apache.org*apache*logging*log4j*perf*jmh*generated*ReflectionBenchmark_ClassContextManager_jmh(1).org*apache*logging*log4j*perf*jmh*generated*ReflectionBenchmark_ClassContextManager_jmh_B3,100
apache.org*apache*logging*log4j*core*layout*AbstractStringLayout,
apache.org*apache*logging*log4j*core*layout*AbstractStringLayout(3).org*apache*logging*log4j*core*layout*AbstractLayout,100
apache.org*apache*logging*log4j*core*layout*AbstractStringLayout(3).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*layout*AbstractStringLayout(3).org*apache*logging*log4j*core*util*Constants,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy,
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*appender*rolling*TriggeringPolicy,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*appender*rolling*RollingFileManager,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*config*plugins*PluginFactory,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*config*plugins*PluginAttribute,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*config*plugins*Plugin,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*appender*rolling*PatternProcessor,100
apache.org*apache*logging*log4j*core*appender*rolling*TimeBasedTriggeringPolicy(8).org*apache*logging*log4j*core*util*Integers,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B3,
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B3(1).org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B2,100
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B2,
apache.org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B2(1).org*apache*logging*log4j*perf*jmh*generated*JpaAppenderBenchmark_jmh_B1,100
