id,value
apache.org*apache*logging*log4j*message*ThreadDumpMessage.org-apache-logging-log4j-util-StringBuilders,100
apache.org*apache*logging*log4j*message*MultiformatMessage,
apache.org*apache*logging*log4j*message*MultiformatMessage.org-apache-logging-log4j-message-Message,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter,
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-impl-ThrowableFormatOptions,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-util-Strings,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-pattern-LogEventPatternConverter,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-LogEvent,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-config-plugins-Plugin,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-pattern-ConverterKeys,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter.org-apache-logging-log4j-core-util-Constants,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer,
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-StackTraceElementMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-Marker,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-MarkerMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-Level,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-LevelMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-LogEvent,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-jackson-LogEventMixIn,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer.org-apache-logging-log4j-core-impl-ExtendedStackTraceElement,100
