id,value
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*core*pattern*PatternConverter,100
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*core*lookup*StrSubstitutor,100
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*core*impl*Log4jLogEvent,100
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*status*StatusLogger,100
apache.org*apache*logging*log4j*core*appender*rolling*PatternProcessor(13).org*apache*logging*log4j*core*config*Configuration,100
apache.org*apache*logging*log4j*util*LoaderUtil$ThreadContextClassLoaderGetter(2),
apache.org*apache*logging*log4j*util*LoaderUtil$ThreadContextClassLoaderGetter(2).org*apache*logging*log4j*util*LoaderUtil,100
apache.org*apache*logging*log4j*util*LoaderUtil$ThreadContextClassLoaderGetter(2).org*apache*logging*log4j*util*LoaderUtil$1,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9),
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*util*Strings,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadInformation,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadDumpMessage$ThreadDumpMessageProxy,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadDumpMessage$BasicThreadInfoFactory,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadDumpMessage$ExtendedThreadInfoFactory,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*Message,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadDumpMessage$1,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*message*ThreadDumpMessage$ThreadInfoFactory,100
apache.org*apache*logging*log4j*message*ThreadDumpMessage(9).org*apache*logging*log4j*util*StringBuilders,100
apache.org*apache*logging*log4j*message*MultiformatMessage(1),
apache.org*apache*logging*log4j*message*MultiformatMessage(1).org*apache*logging*log4j*message*Message,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17),
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*RawResults,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*ThroughputResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*AverageTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*util*SampleBuffer,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*SampleTimeResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*SingleShotResult,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*infra*generated*Blackhole_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_BufferState_jmh,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*runner*InfraControl,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*infra*ThreadParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*Result,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*infra*BenchmarkParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*infra*IterationParams,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*openjdk*jmh*results*ResultRole,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*apache*logging*log4j*perf*jmh*TimeFormatBenchmark$BufferState,100
apache.org*apache*logging*log4j*perf*jmh*generated*TimeFormatBenchmark_fixedDateFormatCreateNewCharArray(17).org*apache*logging*log4j*perf*jmh*TimeFormatBenchmark,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7),
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*impl*ThrowableFormatOptions,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*util*Strings,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*pattern*LogEventPatternConverter,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*LogEvent,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*config*plugins*Plugin,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*pattern*ConverterKeys,100
apache.org*apache*logging*log4j*core*pattern*ThrowablePatternConverter(7).org*apache*logging*log4j*core*util*Constants,100
apache.org*apache*logging*log4j*core*jackson*Initializers$SetupContextInitializer(14),
